items/id,items/premium,items/name,items/department,items/has_test,items/response_letter_required,items/area/id,items/area/name,items/area/url,items/salary,items/type/id,items/type/name,items/address/city,items/address/street,items/address/building,items/address/lat,items/address/lng,items/address/description,items/address/raw,items/address/metro,items/address/id,items/response_url,items/sort_point_distance,items/published_at,items/created_at,items/archived,items/apply_alternate_url,items/show_logo_in_search,items/insider_interview,items/url,items/alternate_url,items/employer/id,items/employer/name,items/employer/url,items/employer/alternate_url,items/employer/logo_urls/90,items/employer/logo_urls/240,items/employer/logo_urls/original,items/employer/vacancies_url,items/employer/accredited_it_employer,items/employer/trusted,items/snippet/requirement,items/snippet/responsibility,items/contacts/name,items/contacts/email,items/contacts/phones/0/comment,items/contacts/phones/0/city,items/contacts/phones/0/number,items/contacts/phones/0/country,items/contacts/phones/0/formatted,items/contacts/call_tracking_enabled,items/schedule/id,items/schedule/name,items/accept_temporary,items/professional_roles/0/id,items/professional_roles/0/name,items/accept_incomplete_resumes,items/experience/id,items/experience/name,items/employment/id,items/employment/name,items/adv_response_url,items/is_adv_vacancy,items/adv_context,items/address,items/contacts,items/salary/from,items/salary/to,items/salary/currency,items/salary/gross,items/insider_interview/id,items/insider_interview/url,items/branding/type,items/branding/tariff,items/department/id,items/department/name,items/contacts/phones/1/comment,items/contacts/phones/1/city,items/contacts/phones/1/number,items/contacts/phones/1/country,items/contacts/phones/1/formatted,items/employer/logo_urls,items/address/metro/station_name,items/address/metro/line_name,items/address/metro/station_id,items/address/metro/line_id,items/address/metro/lat,items/address/metro/lng,items/address/metro_stations/0/station_name,items/address/metro_stations/0/line_name,items/address/metro_stations/0/station_id,items/address/metro_stations/0/line_id,items/address/metro_stations/0/lat,items/address/metro_stations/0/lng,items/address/metro_stations/1/station_name,items/address/metro_stations/1/line_name,items/address/metro_stations/1/station_id,items/address/metro_stations/1/line_id,items/address/metro_stations/1/lat,items/address/metro_stations/1/lng,items/working_time_intervals/0/id,items/working_time_intervals/0/name,items/working_time_modes/0/id,items/working_time_modes/0/name,items/address/metro_stations/2/station_name,items/address/metro_stations/2/line_name,items/address/metro_stations/2/station_id,items/address/metro_stations/2/line_id,items/address/metro_stations/2/lat,items/address/metro_stations/2/lng,items/working_days/0/id,items/working_days/0/name
108200850,false,Системный аналитик (Конструктор государственных программ),,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,,,,,,,,,,,,2024-10-04T17:33:00+0300,2024-10-04T17:33:00+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108200850,true,,https://api.hh.ru/vacancies/108200850?host=hh.ru,https://hh.ru/vacancy/108200850,3529,СБЕР,https://api.hh.ru/employers/3529,https://hh.ru/employer/3529,https://img.hhcdn.ru/employer-logo/6865266.jpeg,https://img.hhcdn.ru/employer-logo/6865267.jpeg,https://img.hhcdn.ru/employer-logo-original/1311252.jpg,https://api.hh.ru/vacancies?employer_id=3529,false,true,Знание SQL и опыт работы с реляционными базами данных. Понимание принципов асинхронной интеграции. Опыт работы с протоколами передачи данных (REST...,"Анализировать бизнес-процессы и функциональные требования заказчика. Разрабатывать техническую документацию (технические задания, функциональные требования, спецификации). Проводить системный анализ, моделировать бизнес...",,,,,,,,,fullDay,Полный день,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,3529-3529-prof,Сбер для экспертов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104716763,false,Инженер-конструктор систем управления (космическая тематика),,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Екатеринбург,улица Мамина-Сибиряка,145,56.837273,60.619456,,"Екатеринбург, улица Мамина-Сибиряка, 145",,904550,,,2024-10-24T13:42:44+0300,2024-10-24T13:42:44+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=104716763,true,,https://api.hh.ru/vacancies/104716763?host=hh.ru,https://hh.ru/vacancy/104716763,550666,НПО автоматики,https://api.hh.ru/employers/550666,https://hh.ru/employer/550666,https://img.hhcdn.ru/employer-logo/5843237.jpeg,https://img.hhcdn.ru/employer-logo/5843238.jpeg,https://img.hhcdn.ru/employer-logo-original/1055649.jpg,https://api.hh.ru/vacancies?employer_id=550666,false,true,"Высшее техническое образование. Опытный пользователь ПК, знание SYSML, UML. Опыт работы от 3 лет. Знание ЕСКД. Знание электротехники, электроники, автоматики...",Разработка требований к программному обеспечению. Разработка алгоритмов управления техпроцессами. Разработка сопроводительной документации.,Силаенкова Валентина,silaenkovavv@npoa.ru,,982,7205869,7,+79827205869,true,fullDay,Полный день,false,148,Системный аналитик,false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,120000,,RUR,false,,,MAKEUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109224315,false,Аналитик информационных систем,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Екатеринбург,улица Бориса Ельцина,3/2,56.845081,60.589659,,"Екатеринбург, улица Бориса Ельцина, 3/2",,3026699,,,2024-10-24T13:54:41+0300,2024-10-24T13:54:41+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=109224315,true,,https://api.hh.ru/vacancies/109224315?host=hh.ru,https://hh.ru/vacancy/109224315,3220349,УВМ-СТАЛЬ,https://api.hh.ru/employers/3220349,https://hh.ru/employer/3220349,https://img.hhcdn.ru/employer-logo/2863068.png,https://img.hhcdn.ru/employer-logo/2863069.png,https://img.hhcdn.ru/employer-logo-original/605479.png,https://api.hh.ru/vacancies?employer_id=3220349,false,true,"Опыт работы консультантом, специалистом, аналитиком от 2-х лет и более. Знание типового функционала конфигураций 1С (УТ 11 / КA...","Анализ и поиск решения по задачам автоматизации бизнес-процессов, стоящими перед командой разработки в системах на базе платформы 1С...",Пономарева Юлия Владимировна,ponomarevau@uvm-steel.ru,вн. 195,994,5003751,7,+79945003751,true,fullDay,Полный день,false,10,Аналитик,false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,120000,,RUR,false,,,MAKEUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109149224,false,Аналитик 1С на проекты ERP,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,,,,,,,,,,,,2024-10-23T15:20:28+0300,2024-10-23T15:20:28+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=109149224,,,https://api.hh.ru/vacancies/109149224?host=hh.ru,https://hh.ru/vacancy/109149224,3177,Первый Бит,https://api.hh.ru/employers/3177,https://hh.ru/employer/3177,https://img.hhcdn.ru/employer-logo/2982496.png,https://img.hhcdn.ru/employer-logo/2982497.png,https://img.hhcdn.ru/employer-logo-original/635336.png,https://api.hh.ru/vacancies?employer_id=3177,true,true,"Если ты аналитик с опытом проектов внедрения ERP, отлично знаешь контур производственного и оперативного учета - ты нам подходишь.",Участие в проектах внедрения автоматизированных систем учета «под ключ» на базе «1С: Предприятие 8». Проведение обследования и формализация требований...,Шеверева Жанна,zhashevereva@1cbit.ru,"Мессенджеры Whats App, Telegram",958,7118407,7,+79587118407,true,fullDay,Полный день,false,10,Аналитик,false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,200000,,RUR,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106959735,false,Бизнес-эксперт по управлению эффективностью маршрутов,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,,,,,,,,,,,,2024-10-08T10:43:12+0300,2024-10-08T10:43:12+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=106959735,,,https://api.hh.ru/vacancies/106959735?host=hh.ru,https://hh.ru/vacancy/106959735,581458,PepsiCo,https://api.hh.ru/employers/581458,https://hh.ru/employer/581458,https://img.hhcdn.ru/employer-logo/6459241.png,https://img.hhcdn.ru/employer-logo/6459242.png,https://img.hhcdn.ru/employer-logo-original/1209698.png,https://api.hh.ru/vacancies?employer_id=581458,false,true,Развивать методы и правила маршрутизации. Развивать и поддерживать методы и правила управления мастер данными по части маршрутизации. Требования: Высшее образование...,Разрабатывать и поддерживать инструменты автоматизации процесса раутинг (power query/PowerBI/VBA). Работа в компании с развитыми корпоративными ценностями и стандартами.,,,,,,,,,fullDay,Полный день,false,156,"BI-аналитик, аналитик данных",false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108849871,false,Системный аналитик 1С:УАТ,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,,,,,,,,,,,,2024-10-20T19:59:23+0300,2024-10-20T19:59:23+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108849871,true,,https://api.hh.ru/vacancies/108849871?host=hh.ru,https://hh.ru/vacancy/108849871,10051541,ИТ-Элемент29,https://api.hh.ru/employers/10051541,https://hh.ru/employer/10051541,https://img.hhcdn.ru/employer-logo/6221626.png,https://img.hhcdn.ru/employer-logo/6221627.png,https://img.hhcdn.ru/employer-logo-original/1150291.png,https://api.hh.ru/vacancies?employer_id=10051541,true,true,"Высшее образование (ИТ, техническое, экономическое). Опыт работы системным аналитиком или специалистом технической поддержки 1С - не менее 1года. ","Разработка технической документации (проектных решений, технических заданий разработчикам, руководств пользователей). Сопровождение и техническая поддержка пользователей (обработка запросов и обращений, предоставление...",,,,,,,,,fullDay,Полный день,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108032514,false,Консультант 1С,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Екатеринбург,Артинская улица,23Б,56.86839590165111,60.59524796693377,,"Екатеринбург, Артинская улица, 23Б",,5531998,,,2024-10-29T09:25:10+0300,2024-10-29T09:25:10+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108032514,,,https://api.hh.ru/vacancies/108032514?host=hh.ru,https://hh.ru/vacancy/108032514,3832101,Ruli.ru,https://api.hh.ru/employers/3832101,https://hh.ru/employer/3832101,https://img.hhcdn.ru/employer-logo/6712806.jpeg,https://img.hhcdn.ru/employer-logo/6712807.jpeg,https://img.hhcdn.ru/employer-logo-original/1273124.jpeg,https://api.hh.ru/vacancies?employer_id=3832101,false,true,"Опыт работы со складским блоком и ордерными складами в 1С 8.3 (КА, ERP, УТ). Грамотная устная и письменная...","Контроль правильный работы пользователей склада в 1С. Разбор ошибок, поиск причин и способов устранения. Консультирование и обучение пользователей по...",Лыжина Ксения,k.lyzhina@ruli.ru,,977,3732464,7,+79773732464,,fullDay,Полный день,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,70000,80000,RUR,false,,,,,,,,,,,,,Уральская,Север-Юг,48.264,48,56.858056,60.600816,Уральская,Север-Юг,48.264,48,56.858056,60.600816,,,,,,,,,,,,,,,,,,
102824693,false,Аналитик в команду WFM,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,,,,,,,,,,,,2024-10-17T09:14:19+0300,2024-10-17T09:14:19+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=102824693,true,,https://api.hh.ru/vacancies/102824693?host=hh.ru,https://hh.ru/vacancy/102824693,9498112,Яндекс Крауд,https://api.hh.ru/employers/9498112,https://hh.ru/employer/9498112,https://img.hhcdn.ru/employer-logo/6647498.jpeg,https://img.hhcdn.ru/employer-logo/6647499.jpeg,https://img.hhcdn.ru/employer-logo-original/1256792.jpg,https://api.hh.ru/vacancies?employer_id=9498112,false,true,"Готовы работать в режиме многозадачности. Отлично знаете Excel: понимаете логику функций, умеете писать сложные и длинные формулы, используете именованные ячейки...","Прогнозировать рабочую нагрузку и планировать расписание сотрудников. Контролировать выработку и эффективность сотрудников, распределять отпуска. Фиксировать фактические данные и анализировать их. ",Линия HR Яндекс Крауд,,,958,7185780,7,+79587185780,true,remote,Удаленная работа,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,60000,,RUR,false,,,MAKEUP,,9498112-9498112-boffice,Яндекс Крауд: Бэк-офис,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108140346,false,Бизнес / системный аналитик,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Пермь,Стахановская улица,54Д,57.989331,56.2065,,"Пермь, Стахановская улица, 54Д",,14000259,,,2024-10-27T16:48:54+0300,2024-10-27T16:48:54+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108140346,,,https://api.hh.ru/vacancies/108140346?host=hh.ru,https://hh.ru/vacancy/108140346,688499,Банк Урал ФД,https://api.hh.ru/employers/688499,https://hh.ru/employer/688499,https://img.hhcdn.ru/employer-logo/1492930.png,https://img.hhcdn.ru/employer-logo/1492931.png,https://img.hhcdn.ru/employer-logo-original/262600.png,https://api.hh.ru/vacancies?employer_id=688499,false,true,Законченное профильное высшее образование (в сфере ИТ/экономическое). Опыт работы ИТ - аналитиком от 1 года. Преимуществом будет опыт работы в...,Сбор и анализ требований заказчика (бизнес-подразделение банка). Подготовка документации с требованиями и согласование с заказчиком. Разработка ТЗ для внутренних...,Чучулина Мария,m.chuchulina@uralfd.ru,8 (912) 881-79-76,342,2061950,7,+73422061950,,fullDay,Полный день,false,148,Системный аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,100000,130000,RUR,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108865277,false,Специалист по оптимизации бизнес-процессов,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Екатеринбург,"Кировский район, микрорайон Пионерский, улица Данилы Зверева",31литВ,56.870898,60.648445,,"Екатеринбург, Кировский район, микрорайон Пионерский, улица Данилы Зверева, 31литВ",,686635,,,2024-10-27T16:50:48+0300,2024-10-27T16:50:48+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108865277,,,https://api.hh.ru/vacancies/108865277?host=hh.ru,https://hh.ru/vacancy/108865277,1782261,Аквадело,https://api.hh.ru/employers/1782261,https://hh.ru/employer/1782261,https://img.hhcdn.ru/employer-logo/2608725.png,https://img.hhcdn.ru/employer-logo/2608726.png,https://img.hhcdn.ru/employer-logo-original/541813.png,https://api.hh.ru/vacancies?employer_id=1782261,false,true,Образование средне-специальное или высшее (математическое или техническое). Опыт аналогичной работы (бизнес-аналитик/ планировщик/ системный администратор/ аналитик данных) от 1...,"Поддерживать существующие информационные системы и собирать обратную связь от пользователей автоплана (наша внутренняя разработка). Мониторить и анализировать данные, ключевые показатели. ",Козельских Екатерина,hr@akvadelo.ru,,906,8099522,7,+79068099522,true,fullDay,Полный день,false,150,Бизнес-аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,80000,,RUR,false,,,,,,,WhatsApp,906,8117842,7,+79068117842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107049883,false,Data Analyst,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Екатеринбург,улица Гоголя,18,56.833171,60.609359,,"Екатеринбург, улица Гоголя, 18",,13696300,,,2024-10-17T10:47:55+0300,2024-10-17T10:47:55+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=107049883,true,,https://api.hh.ru/vacancies/107049883?host=hh.ru,https://hh.ru/vacancy/107049883,1066018,Брусника,https://api.hh.ru/employers/1066018,https://hh.ru/employer/1066018,https://img.hhcdn.ru/employer-logo/3958719.png,https://img.hhcdn.ru/employer-logo/3958720.png,https://img.hhcdn.ru/employer-logo-original/879461.png,https://api.hh.ru/vacancies?employer_id=1066018,false,true,"Высшее образование в области математики, статистики, информатики или смежных областях. Опыт работы в роли дата-аналитика от 2-3 лет. ",Проводить статистический анализ данных для выявления трендов и аномалий. Разрабатывать и оптимизировать алгоритмы для обработки данных. Создавать и поддерживать отчеты...,,,,,,,,,fullDay,Полный день,false,156,"BI-аналитик, аналитик данных",false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,,,,,,,,,Геологическая,Север-Юг,48.267,48,56.826715,60.603754,Геологическая,Север-Юг,48.267,48,56.826715,60.603754,Площадь 1905 года,Север-Юг,48.266,48,56.837982,60.59734,,,,,,,,,,,,
109451096,false,Системный аналитик,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Екатеринбург,улица Конструкторов,5,56.834717,60.791888,,"Екатеринбург, улица Конструкторов, 5",,2820912,,,2024-10-28T11:46:55+0300,2024-10-28T11:46:55+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=109451096,,,https://api.hh.ru/vacancies/109451096?host=hh.ru,https://hh.ru/vacancy/109451096,3896255,Техновизор,https://api.hh.ru/employers/3896255,https://hh.ru/employer/3896255,https://img.hhcdn.ru/employer-logo/3077524.jpeg,https://img.hhcdn.ru/employer-logo/3077525.jpeg,https://img.hhcdn.ru/employer-logo-original/659098.jpg,https://api.hh.ru/vacancies?employer_id=3896255,true,true,"Знание жизненного цикла разработки ПО, основ проектирования интерфейсов и архитектуры систем. Знание форматов данных JSON и XML. Опыт работы с...","Сбор, анализ и структурирование требований к функционалу от внешних и внутренних заказчиков. Проработка и описание функционала, формирование технического задания для...",,,,,,,,,fullDay,Полный день,false,148,Системный аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,85000,,RUR,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108739826,false,Бизнес-аналитик,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Екатеринбург,улица Шевченко,9Ж,56.848906845453534,60.611575677245575,,"Екатеринбург, улица Шевченко, 9Ж",,16702653,,,2024-10-24T07:52:55+0300,2024-10-24T07:52:55+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108739826,,,https://api.hh.ru/vacancies/108739826?host=hh.ru,https://hh.ru/vacancy/108739826,1021223,Строительный Холдинг ЕНКО,https://api.hh.ru/employers/1021223,https://hh.ru/employer/1021223,https://img.hhcdn.ru/employer-logo/6908646.png,https://img.hhcdn.ru/employer-logo/6908647.png,https://img.hhcdn.ru/employer-logo-original/1322150.png,https://api.hh.ru/vacancies?employer_id=1021223,false,true,"Высшее образование в сфере управления. Опыт работы в аналогичной должности от 3 лет . Уверенный пользователь MS, УПП, КА2, документооборот.",Аудит и анализ текущих бизнес-процессов компании. Сбор и анализ информации от ключевых пользователей и заказчиков по изменению и описанию...,Ахметова Ирина,ais@enko-group.ru,,912,6529604,7,+79126529604,true,fullDay,Полный день,false,150,Бизнес-аналитик,false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,,,,,,,,,,,,,,,,,Динамо,Север-Юг,48.265,48,56.847818,60.599406,Динамо,Север-Юг,48.265,48,56.847818,60.599406,,,,,,,,,,,,,,,,,,
98855144,false,Системный аналитик CRM,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Екатеринбург,Восточная улица,44А,56.845647,60.629769,,"Екатеринбург, Восточная улица, 44А",,15700504,,,2024-10-01T08:53:54+0300,2024-10-01T08:53:54+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=98855144,true,,https://api.hh.ru/vacancies/98855144?host=hh.ru,https://hh.ru/vacancy/98855144,4073,Т Плюс,https://api.hh.ru/employers/4073,https://hh.ru/employer/4073,https://img.hhcdn.ru/employer-logo/1586482.jpeg,https://img.hhcdn.ru/employer-logo/1586483.jpeg,https://img.hhcdn.ru/employer-logo-original/286022.jpg,https://api.hh.ru/vacancies?employer_id=4073,false,true,"Опыт в проведении обследований и формировании постановок заданий понятных как бизнес-заказчикам, так и разработчикам системы. Опыт анализа и описания...","Обследование автоматизируемых процессов в рамках поставленной бизнес –задачи. Описание, анализ, систематизация полученной информацию в формате описания процессов, диаграмм, схем, технических...",,,,,,,,,fullDay,Полный день,false,148,Системный аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107110539,false,Начинающий инженер по внедрению ИИ,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Екатеринбург,улица Куйбышева,41,56.826784,60.596459,,"Екатеринбург, улица Куйбышева, 41",,5365336,,,2024-10-28T14:50:35+0300,2024-10-28T14:50:35+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=107110539,true,,https://api.hh.ru/vacancies/107110539?host=hh.ru,https://hh.ru/vacancy/107110539,1860852,Сервис-Газификация,https://api.hh.ru/employers/1860852,https://hh.ru/employer/1860852,https://img.hhcdn.ru/employer-logo/3495353.png,https://img.hhcdn.ru/employer-logo/3495354.png,https://img.hhcdn.ru/employer-logo-original/763599.png,https://api.hh.ru/vacancies?employer_id=1860852,false,true,"Знание MS Excel (ВПР, сводные таблицы). Умение работать с большим количеством информации в режиме многозадачности. Средне специальное/высшее образование в...","Работа с ПО ИИ Атом. Сканирование, формирование архивов документации и ее оцифровка. Участие в проверке исполнительной документации с использованием ПО...",Караульных Дарья Германовна,karaulnykhdg@sgaz.pro,,958,7030595,7,+79587030595,true,fullDay,Полный день,false,150,Бизнес-аналитик,false,noExperience,Нет опыта,full,Полная занятость,,false,,,,50000,,RUR,false,,,CONSTRUCTOR,BASIC,,,,,,,,,Геологическая,Север-Юг,48.267,48,56.826715,60.603754,Геологическая,Север-Юг,48.267,48,56.826715,60.603754,Площадь 1905 года,Север-Юг,48.266,48,56.837982,60.59734,,,,,,,,,,,,
107498731,false,Бизнес-аналитик (автоматизация проектирования),,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,,,,,,,,,,,,2024-10-17T14:02:08+0300,2024-10-17T14:02:08+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=107498731,true,,https://api.hh.ru/vacancies/107498731?host=hh.ru,https://hh.ru/vacancy/107498731,1066018,Брусника,https://api.hh.ru/employers/1066018,https://hh.ru/employer/1066018,https://img.hhcdn.ru/employer-logo/3958719.png,https://img.hhcdn.ru/employer-logo/3958720.png,https://img.hhcdn.ru/employer-logo-original/879461.png,https://api.hh.ru/vacancies?employer_id=1066018,false,true,Опыт работы бизнес-аналитиком от 3 лет. Знание процессов разработки и поддержки ПО. Опыт участия в разработке/автоматизации процессов и...,"Анализ вводных данных от технологов, продаж-менеджеров, СА и т.д. Оптимизация процессов проектирования. Участие в разработке методик бизнес-анализа...",,,,,,,,,fullDay,Полный день,false,150,Бизнес-аналитик,false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107177679,false,Ведущий менеджер по оценке качества и клиентского сервиса,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Екатеринбург,улица Розы Люксембург,51,56.829153,60.615028,,"Екатеринбург, улица Розы Люксембург, 51",,491017,,,2024-10-08T07:51:55+0300,2024-10-08T07:51:55+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=107177679,true,,https://api.hh.ru/vacancies/107177679?host=hh.ru,https://hh.ru/vacancy/107177679,6131,Трубная Металлургическая Компания,https://api.hh.ru/employers/6131,https://hh.ru/employer/6131,https://img.hhcdn.ru/ichameleon/306317.jpg,https://img.hhcdn.ru/ichameleon/306317.jpg,https://img.hhcdn.ru/ichameleon/306317.jpg,https://api.hh.ru/vacancies?employer_id=6131,false,true,"Имеете высшее образование. Имеете опыт проведения количественных или качественных исследований удовлетворенности клиентов (опросы NPS или CSI, глубинные интервью, CJM). ",Разрабатывать метрики по оценке качества процессов и показателей уровня сервиса (SLA и OLA) и целевого уровня. Обеспечивать документальную фиксацию и...,,,,,,,,,fullDay,Полный день,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,73000,,RUR,false,,,MAKEUP,,6131-6131-cbu,ЦБУ,,,,,,,Геологическая,Север-Юг,48.267,48,56.826715,60.603754,Геологическая,Север-Юг,48.267,48,56.826715,60.603754,,,,,,,,,,,,,,,,,,
101263040,false,Аналитик - консультант в отдел сопровождения 1С:ERP УХ,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,,,,,,,,,,,,2024-10-20T19:59:22+0300,2024-10-20T19:59:22+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=101263040,true,,https://api.hh.ru/vacancies/101263040?host=hh.ru,https://hh.ru/vacancy/101263040,10051541,ИТ-Элемент29,https://api.hh.ru/employers/10051541,https://hh.ru/employer/10051541,https://img.hhcdn.ru/employer-logo/6221626.png,https://img.hhcdn.ru/employer-logo/6221627.png,https://img.hhcdn.ru/employer-logo-original/1150291.png,https://api.hh.ru/vacancies?employer_id=10051541,true,true,Высшее оконченное образование. Опыт работы в аналогичной должности от 2х лет. Хорошее знание архитектуры типового решения ERP УХ. ,"Консультации пользователей по ERP УХ. Решение инцидентов/исполнение запросов по шаблонам/инструкциям, выполнение SLA. Участие в разработке технических заданий. ",,,,,,,,,fullDay,Полный день,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108136200,false,Бизнес-аналитик (Мидл),,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,Москва,улица Сущёвский Вал,43с2,55.793829,37.610116,,"Москва, улица Сущёвский Вал, 43с2",,14526812,,,2024-10-27T15:44:46+0300,2024-10-27T15:44:46+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108136200,,,https://api.hh.ru/vacancies/108136200?host=hh.ru,https://hh.ru/vacancy/108136200,10464215,Dex,https://api.hh.ru/employers/10464215,https://hh.ru/employer/10464215,https://img.hhcdn.ru/employer-logo/6358386.jpeg,https://img.hhcdn.ru/employer-logo/6358387.jpeg,https://img.hhcdn.ru/employer-logo-original/1184490.jpg,https://api.hh.ru/vacancies?employer_id=10464215,true,true,"Опыт работы от 3 лет в роли аналитика с фокусом на проектирование и управление процессами. Умение выявлять, документировать и анализировать...","Навыки сбора и анализа информации через наблюдения, работу с данными и внешними связями, в том числе с американскими партнёрами.",,,,,,,,,remote,Удаленная работа,false,150,Бизнес-аналитик,false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,150000,250000,RUR,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108620482,false,Аналитик по расчетам операционных расходов,,false,false,3,Екатеринбург,https://api.hh.ru/areas/3,,open,Открытая,,,,,,,,,,,,2024-10-14T14:31:04+0300,2024-10-14T14:31:04+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108620482,true,,https://api.hh.ru/vacancies/108620482?host=hh.ru,https://hh.ru/vacancy/108620482,3529,СБЕР,https://api.hh.ru/employers/3529,https://hh.ru/employer/3529,https://img.hhcdn.ru/employer-logo/6865266.jpeg,https://img.hhcdn.ru/employer-logo/6865267.jpeg,https://img.hhcdn.ru/employer-logo-original/1311252.jpg,https://api.hh.ru/vacancies?employer_id=3529,false,true,"Продвинутые навыки факторного анализа данных, умение делать аналитические выводы. Навыки работы в MS Excel (сложные формулы, сводные таблицы), опыт обработки...","Проведение расчетов, анализ данных по операционным расходам Банка, выявление отклонений. Контроль расчета и анализ прогноза ОРЕХ Банка. Анализ алгоритмов прогнозирования...",,,,,,,,,fullDay,Полный день,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,3529-3529-prof,Сбер для экспертов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
